fecha,servicio,dia,mes,anio,afluencia,mes_numerico
2025-10-28,S/METRO,28,Octubre,2025,17983,10
2025-10-29,ATENEA,29,Octubre,2025,19873,10
2025-10-29,ECOBÚS,29,Octubre,2025,44527,10
2025-10-29,EXPDIRECTO,29,Octubre,2025,4588,10
2025-10-29,EXPRESO,29,Octubre,2025,135992,10
2025-10-29,NOCHEBÚS,29,Octubre,2025,380,10
2025-10-29,ORDINARIO,29,Octubre,2025,60972,10
2025-10-29,S/METRO,29,Octubre,2025,15449,10
2025-10-30,ATENEA,30,Octubre,2025,22996,10
2025-10-30,ECOBÚS,30,Octubre,2025,47448,10
2025-10-30,EXPDIRECTO,30,Octubre,2025,4931,10
2025-10-30,EXPRESO,30,Octubre,2025,140434,10
2025-10-30,NOCHEBÚS,30,Octubre,2025,363,10
2025-10-30,ORDINARIO,30,Octubre,2025,66161,10
2025-10-30,S/METRO,30,Octubre,2025,18578,10
2025-10-31,ATENEA,31,Octubre,2025,22351,10
2025-10-31,ECOBÚS,31,Octubre,2025,46966,10
2025-10-31,EXPDIRECTO,31,Octubre,2025,4247,10
2025-10-31,EXPRESO,31,Octubre,2025,126697,10
2025-10-31,NOCHEBÚS,31,Octubre,2025,673,10
2025-10-31,ORDINARIO,31,Octubre,2025,52866,10
2025-10-31,S/METRO,31,Octubre,2025,19880,10
2025-11-01,ATENEA,1,Noviembre,2025,12037,11
2025-11-01,ECOBUS,1,Noviembre,2025,86,11
2025-11-01,ECOBÚS,1,Noviembre,2025,33793,11
2025-11-01,EXPDIRECTO,1,Noviembre,2025,1685,11
2025-11-01,EXPRESO,1,Noviembre,2025,77655,11
2025-11-01,NOCHEBUS,1,Noviembre,2025,10,11
2025-11-01,NOCHEBÚS,1,Noviembre,2025,1160,11
2025-11-01,ORDINARIO,1,Noviembre,2025,39083,11
2025-11-01,S/METRO,1,Noviembre,2025,38947,11
2025-11-02,ATENEA,2,Noviembre,2025,9168,11
2025-11-02,ECOBUS,2,Noviembre,2025,85,11
2025-11-02,ECOBÚS,2,Noviembre,2025,24535,11
2025-11-02,EXPRESO,2,Noviembre,2025,59817,11
2025-11-02,NOCHEBUS,2,Noviembre,2025,3,11
2025-11-02,NOCHEBÚS,2,Noviembre,2025,911,11
2025-11-02,ORDINARIO,2,Noviembre,2025,31116,11
2025-11-02,S/METRO,2,Noviembre,2025,43490,11
2025-11-03,ATENEA,3,Noviembre,2025,27866,11
2025-11-03,ECOBUS,3,Noviembre,2025,200,11
2025-11-03,ECOBÚS,3,Noviembre,2025,52226,11
2025-11-03,EXPDIRECTO,3,Noviembre,2025,5752,11
2025-11-03,EXPRESO,3,Noviembre,2025,153841,11
2025-11-03,NOCHEBÚS,3,Noviembre,2025,425,11
2025-11-03,ORDINARIO,3,Noviembre,2025,77471,11
2025-11-03,S/METRO,3,Noviembre,2025,67909,11
2025-11-04,ATENEA,4,Noviembre,2025,32588,11
2025-11-04,ECOBUS,4,Noviembre,2025,215,11
2025-11-04,ECOBÚS,4,Noviembre,2025,52077,11
2025-11-04,EXPDIRECTO,4,Noviembre,2025,5868,11
2025-11-04,EXPRESO,4,Noviembre,2025,158808,11
2025-11-04,NOCHEBÚS,4,Noviembre,2025,393,11
2025-11-04,ORDINARIO,4,Noviembre,2025,80235,11
2025-11-04,S/METRO,4,Noviembre,2025,42739,11
2025-11-05,ATENEA,5,Noviembre,2025,30356,11
2025-11-05,ECOBUS,5,Noviembre,2025,198,11
2025-11-05,ECOBÚS,5,Noviembre,2025,53123,11
2025-11-05,EXPDIRECTO,5,Noviembre,2025,6319,11
2025-11-05,EXPRESO,5,Noviembre,2025,156281,11
2025-11-05,NOCHEBUS,5,Noviembre,2025,1,11
2025-11-05,NOCHEBÚS,5,Noviembre,2025,385,11
2025-11-05,ORDINARIO,5,Noviembre,2025,82169,11
2025-11-05,S/METRO,5,Noviembre,2025,35888,11
2025-11-06,ATENEA,6,Noviembre,2025,28116,11
2025-11-06,ECOBUS,6,Noviembre,2025,200,11
2025-11-06,ECOBÚS,6,Noviembre,2025,54613,11
2025-11-06,EXPDIRECTO,6,Noviembre,2025,6198,11
2025-11-06,EXPRESO,6,Noviembre,2025,150596,11
2025-11-06,NOCHEBUS,6,Noviembre,2025,3,11
2025-11-06,NOCHEBÚS,6,Noviembre,2025,442,11
2025-11-06,ORDINARIO,6,Noviembre,2025,82450,11
2025-11-06,S/METRO,6,Noviembre,2025,32801,11
2025-11-07,ATENEA,7,Noviembre,2025,27974,11
2025-11-07,ECOBUS,7,Noviembre,2025,186,11
2025-11-07,ECOBÚS,7,Noviembre,2025,51949,11
2025-11-07,EXPDIRECTO,7,Noviembre,2025,5723,11
2025-11-07,EXPRESO,7,Noviembre,2025,146932,11
2025-11-07,NOCHEBUS,7,Noviembre,2025,5,11
2025-11-07,NOCHEBÚS,7,Noviembre,2025,800,11
2025-11-07,ORDINARIO,7,Noviembre,2025,72782,11
2025-11-07,S/METRO,7,Noviembre,2025,37940,11
2025-11-08,ATENEA,8,Noviembre,2025,9726,11
2025-11-08,ECOBUS,8,Noviembre,2025,128,11
2025-11-08,ECOBÚS,8,Noviembre,2025,34009,11
2025-11-08,EXPDIRECTO,8,Noviembre,2025,1819,11
2025-11-08,EXPRESO,8,Noviembre,2025,85412,11
2025-11-08,NOCHEBUS,8,Noviembre,2025,3,11
2025-11-08,NOCHEBÚS,8,Noviembre,2025,732,11
2025-11-08,ORDINARIO,8,Noviembre,2025,47460,11
2025-11-08,S/METRO,8,Noviembre,2025,42950,11
2025-11-09,ATENEA,9,Noviembre,2025,8440,11
2025-11-09,ECOBUS,9,Noviembre,2025,76,11
2025-11-09,ECOBÚS,9,Noviembre,2025,21399,11
2025-11-09,EXPRESO,9,Noviembre,2025,63377,11
2025-11-09,NOCHEBUS,9,Noviembre,2025,5,11
2025-11-09,NOCHEBÚS,9,Noviembre,2025,722,11
2025-11-09,ORDINARIO,9,Noviembre,2025,32213,11
2025-11-09,S/METRO,9,Noviembre,2025,38455,11
2025-11-10,ATENEA,10,Noviembre,2025,24740,11
2025-11-10,ECOBUS,10,Noviembre,2025,170,11
2025-11-10,ECOBÚS,10,Noviembre,2025,46271,11
2025-11-10,EXPDIRECTO,10,Noviembre,2025,6155,11
2025-11-10,EXPRESO,10,Noviembre,2025,144264,11
2025-11-10,NOCHEBÚS,10,Noviembre,2025,270,11
2025-11-10,ORDINARIO,10,Noviembre,2025,69105,11
2025-11-10,S/METRO,10,Noviembre,2025,57176,11
2025-11-11,ATENEA,11,Noviembre,2025,27637,11
2025-11-11,ECOBUS,11,Noviembre,2025,174,11
2025-11-11,ECOBÚS,11,Noviembre,2025,46111,11
2025-11-11,EXPDIRECTO,11,Noviembre,2025,6260,11
2025-11-11,EXPRESO,11,Noviembre,2025,150544,11
2025-11-11,NOCHEBÚS,11,Noviembre,2025,326,11
2025-11-11,ORDINARIO,11,Noviembre,2025,70336,11
2025-11-11,S/METRO,11,Noviembre,2025,34614,11
2025-11-12,ATENEA,12,Noviembre,2025,27027,11
2025-11-12,ECOBUS,12,Noviembre,2025,196,11
2025-11-12,ECOBÚS,12,Noviembre,2025,48022,11
2025-11-12,EXPDIRECTO,12,Noviembre,2025,6265,11
2025-11-12,EXPRESO,12,Noviembre,2025,140013,11
2025-11-12,NOCHEBUS,12,Noviembre,2025,3,11
2025-11-12,NOCHEBÚS,12,Noviembre,2025,323,11
2025-11-12,ORDINARIO,12,Noviembre,2025,70652,11
2025-11-12,S/METRO,12,Noviembre,2025,35797,11
2025-11-13,ATENEA,13,Noviembre,2025,26903,11
2025-11-13,ECOBUS,13,Noviembre,2025,193,11
2025-11-13,ECOBÚS,13,Noviembre,2025,49452,11
2025-11-13,EXPDIRECTO,13,Noviembre,2025,5850,11
2025-11-13,EXPRESO,13,Noviembre,2025,137525,11
2025-11-13,NOCHEBUS,13,Noviembre,2025,3,11
2025-11-13,NOCHEBÚS,13,Noviembre,2025,527,11
2025-11-13,ORDINARIO,13,Noviembre,2025,70311,11
2025-11-13,S/METRO,13,Noviembre,2025,35049,11
2025-11-14,ATENEA,14,Noviembre,2025,23816,11
2025-11-14,ECOBUS,14,Noviembre,2025,149,11
2025-11-14,ECOBÚS,14,Noviembre,2025,45015,11
2025-11-14,EXPDIRECTO,14,Noviembre,2025,4397,11
2025-11-14,EXPRESO,14,Noviembre,2025,131739,11
2025-11-14,NOCHEBUS,14,Noviembre,2025,3,11
2025-11-14,NOCHEBÚS,14,Noviembre,2025,648,11
2025-11-14,ORDINARIO,14,Noviembre,2025,57269,11
2025-11-14,S/METRO,14,Noviembre,2025,41513,11
2025-11-15,ATENEA,15,Noviembre,2025,9903,11
2025-11-15,ECOBUS,15,Noviembre,2025,131,11
2025-11-15,ECOBÚS,15,Noviembre,2025,30755,11
2025-11-15,EXPDIRECTO,15,Noviembre,2025,1662,11
2025-11-15,EXPRESO,15,Noviembre,2025,75742,11
2025-11-15,NOCHEBUS,15,Noviembre,2025,2,11
2025-11-15,NOCHEBÚS,15,Noviembre,2025,743,11
2025-11-15,ORDINARIO,15,Noviembre,2025,40964,11
2025-11-15,S/METRO,15,Noviembre,2025,39264,11
2025-11-16,ATENEA,16,Noviembre,2025,7487,11
2025-11-16,ECOBUS,16,Noviembre,2025,68,11
2025-11-16,ECOBÚS,16,Noviembre,2025,19811,11
2025-11-16,EXPRESO,16,Noviembre,2025,58069,11
2025-11-16,NOCHEBUS,16,Noviembre,2025,4,11
2025-11-16,NOCHEBÚS,16,Noviembre,2025,792,11
2025-11-16,ORDINARIO,16,Noviembre,2025,24763,11
2025-11-16,S/METRO,16,Noviembre,2025,25215,11
2025-11-17,ATENEA,17,Noviembre,2025,8248,11
2025-11-17,ECOBUS,17,Noviembre,2025,88,11
2025-11-17,ECOBÚS,17,Noviembre,2025,26609,11
2025-11-17,EXPDIRECTO,17,Noviembre,2025,1182,11
2025-11-17,EXPRESO,17,Noviembre,2025,67353,11
2025-11-17,NOCHEBÚS,17,Noviembre,2025,444,11
2025-11-17,ORDINARIO,17,Noviembre,2025,34257,11
2025-11-17,S/METRO,17,Noviembre,2025,570,11
2025-11-18,ATENEA,18,Noviembre,2025,18930,11
2025-11-18,ECOBUS,18,Noviembre,2025,159,11
2025-11-18,ECOBÚS,18,Noviembre,2025,44360,11
2025-11-18,EXPDIRECTO,18,Noviembre,2025,4198,11
2025-11-18,EXPRESO,18,Noviembre,2025,130650,11
2025-11-18,NOCHEBÚS,18,Noviembre,2025,280,11
2025-11-18,ORDINARIO,18,Noviembre,2025,66629,11
2025-11-18,S/METRO,18,Noviembre,2025,208,11
2025-11-19,ATENEA,19,Noviembre,2025,20918,11
2025-11-19,ECOBUS,19,Noviembre,2025,151,11
2025-11-19,ECOBÚS,19,Noviembre,2025,43077,11
2025-11-19,EXPDIRECTO,19,Noviembre,2025,3433,11
2025-11-19,EXPRESO,19,Noviembre,2025,127302,11
2025-11-19,NOCHEBÚS,19,Noviembre,2025,322,11
2025-11-19,ORDINARIO,19,Noviembre,2025,67108,11
2025-11-19,S/METRO,19,Noviembre,2025,52,11
2025-11-20,ATENEA,20,Noviembre,2025,21451,11
2025-11-20,ECOBUS,20,Noviembre,2025,172,11
2025-11-20,ECOBÚS,20,Noviembre,2025,48070,11
2025-11-20,EXPDIRECTO,20,Noviembre,2025,2666,11
2025-11-20,EXPRESO,20,Noviembre,2025,120785,11
2025-11-20,NOCHEBUS,20,Noviembre,2025,4,11
2025-11-20,NOCHEBÚS,20,Noviembre,2025,299,11
2025-11-20,ORDINARIO,20,Noviembre,2025,61360,11
2025-11-20,S/METRO,20,Noviembre,2025,64,11
2025-11-21,ATENEA,21,Noviembre,2025,14754,11
2025-11-21,ECOBUS,21,Noviembre,2025,144,11
2025-11-21,ECOBÚS,21,Noviembre,2025,39618,11
2025-11-21,EXPDIRECTO,21,Noviembre,2025,2335,11
2025-11-21,EXPRESO,21,Noviembre,2025,93846,11
2025-11-21,NOCHEBUS,21,Noviembre,2025,3,11
2025-11-21,NOCHEBÚS,21,Noviembre,2025,293,11
2025-11-21,ORDINARIO,21,Noviembre,2025,47327,11
2025-11-21,S/METRO,21,Noviembre,2025,53,11
2025-11-22,ATENEA,22,Noviembre,2025,6694,11
2025-11-22,ECOBUS,22,Noviembre,2025,87,11
2025-11-22,ECOBÚS,22,Noviembre,2025,24295,11
2025-11-22,EXPDIRECTO,22,Noviembre,2025,242,11
2025-11-22,EXPRESO,22,Noviembre,2025,39708,11
2025-11-22,NOCHEBÚS,22,Noviembre,2025,230,11
2025-11-22,ORDINARIO,22,Noviembre,2025,23167,11
2025-11-22,S/METRO,22,Noviembre,2025,19,11
2025-11-23,ATENEA,23,Noviembre,2025,4232,11
2025-11-23,ECOBUS,23,Noviembre,2025,54,11
2025-11-23,ECOBÚS,23,Noviembre,2025,17157,11
2025-11-23,EXPRESO,23,Noviembre,2025,33599,11
2025-11-23,NOCHEBUS,23,Noviembre,2025,2,11
2025-11-23,NOCHEBÚS,23,Noviembre,2025,266,11
2025-11-23,ORDINARIO,23,Noviembre,2025,15668,11
2025-11-23,S/METRO,23,Noviembre,2025,35,11
2025-11-24,ATENEA,24,Noviembre,2025,9952,11
2025-11-24,ECOBUS,24,Noviembre,2025,132,11
2025-11-24,ECOBÚS,24,Noviembre,2025,33894,11
2025-11-24,EXPDIRECTO,24,Noviembre,2025,1612,11
2025-11-24,EXPRESO,24,Noviembre,2025,69554,11
2025-11-24,NOCHEBUS,24,Noviembre,2025,1,11
2025-11-24,NOCHEBÚS,24,Noviembre,2025,121,11
2025-11-24,ORDINARIO,24,Noviembre,2025,35771,11
2025-11-25,ATENEA,25,Noviembre,2025,10265,11
2025-11-25,ECOBUS,25,Noviembre,2025,129,11
2025-11-25,ECOBÚS,25,Noviembre,2025,35050,11
2025-11-25,EXPDIRECTO,25,Noviembre,2025,2267,11
2025-11-25,EXPRESO,25,Noviembre,2025,76161,11
2025-11-25,NOCHEBUS,25,Noviembre,2025,1,11
2025-11-25,NOCHEBÚS,25,Noviembre,2025,138,11
2025-11-25,ORDINARIO,25,Noviembre,2025,37609,11
2025-11-26,ATENEA,26,Noviembre,2025,13962,11
2025-11-26,ECOBUS,26,Noviembre,2025,114,11
2025-11-26,ECOBÚS,26,Noviembre,2025,33937,11
2025-11-26,EXPDIRECTO,26,Noviembre,2025,1677,11
2025-11-26,EXPRESO,26,Noviembre,2025,75077,11
2025-11-26,NOCHEBÚS,26,Noviembre,2025,171,11
2025-11-26,ORDINARIO,26,Noviembre,2025,37457,11
2025-11-27,ATENEA,27,Noviembre,2025,11444,11
2025-11-27,ECOBUS,27,Noviembre,2025,135,11
2025-11-27,ECOBÚS,27,Noviembre,2025,36163,11
2025-11-27,EXPDIRECTO,27,Noviembre,2025,1709,11
2025-11-27,EXPRESO,27,Noviembre,2025,70127,11
2025-11-27,NOCHEBUS,27,Noviembre,2025,2,11
2025-11-27,NOCHEBÚS,27,Noviembre,2025,179,11
2025-11-27,ORDINARIO,27,Noviembre,2025,33077,11
2025-11-28,ATENEA,28,Noviembre,2025,9111,11
2025-11-28,ECOBUS,28,Noviembre,2025,109,11
2025-11-28,ECOBÚS,28,Noviembre,2025,33922,11
2025-11-28,EXPDIRECTO,28,Noviembre,2025,1691,11
2025-11-28,EXPRESO,28,Noviembre,2025,67844,11
2025-11-28,NOCHEBUS,28,Noviembre,2025,2,11
2025-11-28,NOCHEBÚS,28,Noviembre,2025,185,11
2025-11-28,ORDINARIO,28,Noviembre,2025,35386,11
2025-11-29,ATENEA,29,Noviembre,2025,4681,11
2025-11-29,ECOBUS,29,Noviembre,2025,75,11
2025-11-29,ECOBÚS,29,Noviembre,2025,23856,11
2025-11-29,EXPDIRECTO,29,Noviembre,2025,556,11
2025-11-29,EXPRESO,29,Noviembre,2025,38840,11
2025-11-29,NOCHEBUS,29,Noviembre,2025,1,11
2025-11-29,NOCHEBÚS,29,Noviembre,2025,527,11
2025-11-29,ORDINARIO,29,Noviembre,2025,21010,11
2025-11-30,ATENEA,30,Noviembre,2025,2839,11
2025-11-30,ECOBUS,30,Noviembre,2025,49,11
2025-11-30,ECOBÚS,30,Noviembre,2025,15496,11
2025-11-30,EXPRESO,30,Noviembre,2025,29632,11
2025-11-30,NOCHEBUS,30,Noviembre,2025,3,11
2025-11-30,NOCHEBÚS,30,Noviembre,2025,384,11
2025-11-30,ORDINARIO,30,Noviembre,2025,15876,11
2025-12-01,ATENEA,1,Diciembre,2025,11301,12
2025-12-01,ECOBUS,1,Diciembre,2025,34687,12
2025-12-01,EXPDIRECTO,1,Diciembre,2025,1709,12
2025-12-01,EXPRESO,1,Diciembre,2025,75193,12
2025-12-01,NOCHEBUS,1,Diciembre,2025,150,12
2025-12-01,ORDINARIO,1,Diciembre,2025,39431,12
2025-12-02,ATENEA,2,Diciembre,2025,12616,12
2025-12-02,ECOBUS,2,Diciembre,2025,35454,12
2025-12-02,EXPDIRECTO,2,Diciembre,2025,1843,12
2025-12-02,EXPRESO,2,Diciembre,2025,76725,12
2025-12-02,NOCHEBUS,2,Diciembre,2025,138,12
2025-12-02,ORDINARIO,2,Diciembre,2025,40975,12
2025-12-03,ATENEA,3,Diciembre,2025,13688,12
2025-12-03,ECOBUS,3,Diciembre,2025,35524,12
2025-12-03,EXPDIRECTO,3,Diciembre,2025,2434,12
2025-12-03,EXPRESO,3,Diciembre,2025,74387,12
2025-12-03,NOCHEBUS,3,Diciembre,2025,285,12
2025-12-03,ORDINARIO,3,Diciembre,2025,34207,12
2025-12-04,ATENEA,4,Diciembre,2025,11738,12
2025-12-04,ECOBUS,4,Diciembre,2025,34798,12
2025-12-04,EXPDIRECTO,4,Diciembre,2025,2367,12
2025-12-04,EXPRESO,4,Diciembre,2025,74498,12
2025-12-04,NOCHEBUS,4,Diciembre,2025,131,12
2025-12-04,ORDINARIO,4,Diciembre,2025,34446,12
2025-12-05,ATENEA,5,Diciembre,2025,10910,12
2025-12-05,ECOBUS,5,Diciembre,2025,33817,12
2025-12-05,EXPDIRECTO,5,Diciembre,2025,2011,12
2025-12-05,EXPRESO,5,Diciembre,2025,69341,12
2025-12-05,NOCHEBUS,5,Diciembre,2025,161,12
2025-12-05,ORDINARIO,5,Diciembre,2025,33352,12
2025-12-06,ATENEA,6,Diciembre,2025,5664,12
2025-12-06,ECOBUS,6,Diciembre,2025,24990,12
2025-12-06,EXPDIRECTO,6,Diciembre,2025,838,12
2025-12-06,EXPRESO,6,Diciembre,2025,39042,12
2025-12-06,NOCHEBUS,6,Diciembre,2025,267,12
2025-12-06,ORDINARIO,6,Diciembre,2025,21689,12
2025-12-07,ATENEA,7,Diciembre,2025,5073,12
2025-12-07,ECOBUS,7,Diciembre,2025,15036,12
2025-12-07,EXPRESO,7,Diciembre,2025,28613,12
2025-12-07,NOCHEBUS,7,Diciembre,2025,104,12
2025-12-07,ORDINARIO,7,Diciembre,2025,16326,12
2025-12-08,ATENEA,8,Diciembre,2025,10323,12
2025-12-08,ECOBUS,8,Diciembre,2025,31485,12
2025-12-08,EXPDIRECTO,8,Diciembre,2025,2122,12
2025-12-08,EXPRESO,8,Diciembre,2025,63537,12
2025-12-08,NOCHEBUS,8,Diciembre,2025,50,12
2025-12-08,ORDINARIO,8,Diciembre,2025,30025,12
2025-12-09,ATENEA,9,Diciembre,2025,9782,12
2025-12-09,ECOBUS,9,Diciembre,2025,31888,12
2025-12-09,EXPDIRECTO,9,Diciembre,2025,2232,12
2025-12-09,EXPRESO,9,Diciembre,2025,62156,12
2025-12-09,NOCHEBUS,9,Diciembre,2025,61,12
2025-12-09,ORDINARIO,9,Diciembre,2025,29567,12
2025-12-10,ATENEA,10,Diciembre,2025,7245,12
2025-12-10,ECOBUS,10,Diciembre,2025,31413,12
2025-12-10,EXPDIRECTO,10,Diciembre,2025,2278,12
2025-12-10,EXPRESO,10,Diciembre,2025,58243,12
2025-12-10,NOCHEBUS,10,Diciembre,2025,133,12
2025-12-10,ORDINARIO,10,Diciembre,2025,28800,12
2025-12-11,ATENEA,11,Diciembre,2025,6717,12
2025-12-11,ECOBUS,11,Diciembre,2025,30009,12
2025-12-11,EXPDIRECTO,11,Diciembre,2025,2485,12
2025-12-11,EXPRESO,11,Diciembre,2025,48978,12
2025-12-11,NOCHEBUS,11,Diciembre,2025,145,12
2025-12-11,ORDINARIO,11,Diciembre,2025,22126,12
2025-12-12,ATENEA,12,Diciembre,2025,4850,12
2025-12-12,ECOBUS,12,Diciembre,2025,27666,12
2025-12-12,EXPDIRECTO,12,Diciembre,2025,1679,12
2025-12-12,EXPRESO,12,Diciembre,2025,40657,12
2025-12-12,NOCHEBUS,12,Diciembre,2025,87,12
2025-12-12,ORDINARIO,12,Diciembre,2025,19165,12
2025-12-12,SERVICIOS TEMPORALES,12,Diciembre,2025,2066,12
2025-12-13,ATENEA,13,Diciembre,2025,4535,12
2025-12-13,ECOBUS,13,Diciembre,2025,20919,12
2025-12-13,EXPDIRECTO,13,Diciembre,2025,862,12
2025-12-13,EXPRESO,13,Diciembre,2025,29281,12
2025-12-13,NOCHEBUS,13,Diciembre,2025,68,12
2025-12-13,ORDINARIO,13,Diciembre,2025,13248,12
2025-12-14,ATENEA,14,Diciembre,2025,2185,12
2025-12-14,ECOBUS,14,Diciembre,2025,14742,12
2025-12-14,EXPRESO,14,Diciembre,2025,21437,12
2025-12-14,NOCHEBUS,14,Diciembre,2025,65,12
2025-12-14,ORDINARIO,14,Diciembre,2025,10342,12
2025-12-15,ATENEA,15,Diciembre,2025,6216,12
2025-12-15,ECOBUS,15,Diciembre,2025,27875,12
2025-12-15,EXPDIRECTO,15,Diciembre,2025,2609,12
2025-12-15,EXPRESO,15,Diciembre,2025,38924,12
2025-12-15,NOCHEBUS,15,Diciembre,2025,42,12
2025-12-15,ORDINARIO,15,Diciembre,2025,16026,12
2025-12-15,SERVICIOS TEMPORALES,15,Diciembre,2025,4855,12
2025-12-16,ATENEA,16,Diciembre,2025,7735,12
2025-12-16,ECOBUS,16,Diciembre,2025,31258,12
2025-12-16,EXPDIRECTO,16,Diciembre,2025,2627,12
2025-12-16,EXPRESO,16,Diciembre,2025,50033,12
2025-12-16,NOCHEBUS,16,Diciembre,2025,242,12
2025-12-16,ORDINARIO,16,Diciembre,2025,26142,12
2025-12-16,SERVICIOS TEMPORALES,16,Diciembre,2025,4715,12
2025-12-17,ATENEA,17,Diciembre,2025,6706,12
2025-12-17,ECOBUS,17,Diciembre,2025,30390,12
2025-12-17,EXPDIRECTO,17,Diciembre,2025,2219,12
2025-12-17,EXPRESO,17,Diciembre,2025,51503,12
2025-12-17,NOCHEBUS,17,Diciembre,2025,164,12
2025-12-17,ORDINARIO,17,Diciembre,2025,20408,12
2025-12-18,ATENEA,18,Diciembre,2025,5930,12
2025-12-18,ECOBUS,18,Diciembre,2025,27900,12
2025-12-18,EXPDIRECTO,18,Diciembre,2025,2227,12
2025-12-18,EXPRESO,18,Diciembre,2025,46160,12
2025-12-18,NOCHEBUS,18,Diciembre,2025,130,12
2025-12-18,ORDINARIO,18,Diciembre,2025,20875,12
2025-12-19,ATENEA,19,Diciembre,2025,5627,12
2025-12-19,ECOBUS,19,Diciembre,2025,25978,12
2025-12-19,EXPDIRECTO,19,Diciembre,2025,2069,12
2025-12-19,EXPRESO,19,Diciembre,2025,44959,12
2025-12-19,NOCHEBUS,19,Diciembre,2025,273,12
2025-12-19,ORDINARIO,19,Diciembre,2025,20159,12
2025-12-19,SERVICIOS TEMPORALES,19,Diciembre,2025,5989,12
2025-12-20,ATENEA,20,Diciembre,2025,3274,12
2025-12-20,ECOBUS,20,Diciembre,2025,20775,12
2025-12-20,EXPDIRECTO,20,Diciembre,2025,682,12
2025-12-20,EXPRESO,20,Diciembre,2025,27813,12
2025-12-20,NOCHEBUS,20,Diciembre,2025,403,12
2025-12-20,ORDINARIO,20,Diciembre,2025,12355,12
2025-12-20,SERVICIOS TEMPORALES,20,Diciembre,2025,6842,12
2025-12-21,ATENEA,21,Diciembre,2025,3979,12
2025-12-21,ECOBUS,21,Diciembre,2025,14318,12
2025-12-21,EXPRESO,21,Diciembre,2025,18230,12
2025-12-21,NOCHEBUS,21,Diciembre,2025,372,12
2025-12-21,ORDINARIO,21,Diciembre,2025,10051,12
2025-12-21,SERVICIOS TEMPORALES,21,Diciembre,2025,4800,12
2025-12-22,ATENEA,22,Diciembre,2025,5903,12
2025-12-22,ECOBUS,22,Diciembre,2025,25230,12
2025-12-22,EXPDIRECTO,22,Diciembre,2025,1469,12
2025-12-22,EXPRESO,22,Diciembre,2025,36745,12
2025-12-22,NOCHEBUS,22,Diciembre,2025,20,12
2025-12-22,ORDINARIO,22,Diciembre,2025,14775,12
2025-12-23,ATENEA,23,Diciembre,2025,5993,12
2025-12-23,ECOBUS,23,Diciembre,2025,23768,12
2025-12-23,EXPDIRECTO,23,Diciembre,2025,1822,12
2025-12-23,EXPRESO,23,Diciembre,2025,35546,12
2025-12-23,NOCHEBUS,23,Diciembre,2025,59,12
2025-12-23,ORDINARIO,23,Diciembre,2025,14279,12
2025-12-24,ATENEA,24,Diciembre,2025,3419,12
2025-12-24,ECOBUS,24,Diciembre,2025,16368,12
2025-12-24,EXPDIRECTO,24,Diciembre,2025,810,12
2025-12-24,EXPRESO,24,Diciembre,2025,28039,12
2025-12-24,NOCHEBUS,24,Diciembre,2025,56,12
2025-12-24,ORDINARIO,24,Diciembre,2025,11134,12
2025-12-25,ATENEA,25,Diciembre,2025,808,12
2025-12-25,ECOBUS,25,Diciembre,2025,6626,12
2025-12-25,EXPDIRECTO,25,Diciembre,2025,127,12
2025-12-25,EXPRESO,25,Diciembre,2025,10384,12
2025-12-25,NOCHEBUS,25,Diciembre,2025,36,12
2025-12-25,ORDINARIO,25,Diciembre,2025,6228,12
2025-12-26,ATENEA,26,Diciembre,2025,3343,12
2025-12-26,ECOBUS,26,Diciembre,2025,20090,12
2025-12-26,EXPDIRECTO,26,Diciembre,2025,1280,12
2025-12-26,EXPRESO,26,Diciembre,2025,28523,12
2025-12-26,NOCHEBUS,26,Diciembre,2025,25,12
2025-12-26,ORDINARIO,26,Diciembre,2025,12424,12
2025-12-27,ATENEA,27,Diciembre,2025,1870,12
2025-12-27,ECOBUS,27,Diciembre,2025,15939,12
2025-12-27,EXPDIRECTO,27,Diciembre,2025,661,12
2025-12-27,EXPRESO,27,Diciembre,2025,22839,12
2025-12-27,NOCHEBUS,27,Diciembre,2025,79,12
2025-12-27,ORDINARIO,27,Diciembre,2025,8805,12
2025-12-28,ATENEA,28,Diciembre,2025,882,12
2025-12-28,ECOBUS,28,Diciembre,2025,11683,12
2025-12-28,EXPRESO,28,Diciembre,2025,19550,12
2025-12-28,NOCHEBUS,28,Diciembre,2025,39,12
2025-12-28,ORDINARIO,28,Diciembre,2025,5415,12
2025-12-29,ATENEA,29,Diciembre,2025,2987,12
2025-12-29,ECOBUS,29,Diciembre,2025,23277,12
2025-12-29,EXPDIRECTO,29,Diciembre,2025,1873,12
2025-12-29,EXPRESO,29,Diciembre,2025,30596,12
2025-12-29,NOCHEBUS,29,Diciembre,2025,23,12
2025-12-29,ORDINARIO,29,Diciembre,2025,10107,12
2025-12-30,ATENEA,30,Diciembre,2025,2834,12
2025-12-30,ECOBUS,30,Diciembre,2025,22103,12
2025-12-30,EXPDIRECTO,30,Diciembre,2025,1233,12
2025-12-30,EXPRESO,30,Diciembre,2025,25269,12
2025-12-30,NOCHEBUS,30,Diciembre,2025,101,12
2025-12-30,ORDINARIO,30,Diciembre,2025,11870,12
2025-12-31,ATENEA,31,Diciembre,2025,1578,12
2025-12-31,ECOBUS,31,Diciembre,2025,15809,12
2025-12-31,EXPDIRECTO,31,Diciembre,2025,381,12
